Date,Open,High,Low,Close,Volume,bitcoin,blockchain,bitcoinrise,buy bitcoin,sell bitcoin
2017-05-17,1726.73,1864.05,1661.91,1839.09,1064729984,5.46,22.96,0,4.16,4.42
2017-05-18,1818.7,1904.48,1807.12,1888.65,894321024,5.04,18.48,3.4,3.84,1.17
2017-05-19,1897.37,2004.52,1890.25,1987.71,1157289984,5.74,18.76,6.97,3.68,6.89
2017-05-20,1984.24,2084.73,1974.92,2084.73,961336000,5.6,17.08,3.91,4,1.3
2017-05-21,2067.03,2119.08,2037.5,2041.2,1147859968,5.88,14.84,0,5.76,8.97
2017-05-22,2043.19,2303.9,2017.87,2173.4,1942220032,9.1,19.88,0,8.16,6.63
2017-05-23,2191.56,2320.82,2178.5,2320.42,1378749952,9.8,21.28,0,10.72,13
2017-05-24,2321.37,2523.72,2321.37,2443.64,1725379968,10.64,28,17,14.88,12.35
2017-05-25,2446.24,2763.71,2285.3,2304.98,2406700032,14,27.72,10.37,16,10.27
2017-05-26,2320.89,2573.79,2071.99,2202.42,1763480064,11.62,24.36,3.57,11.04,11.96
2017-05-27,2196.27,2260.2,1855.83,2038.87,1700480000,8.82,13.16,0,11.04,8.06
2017-05-28,2054.08,2267.34,2054.08,2155.8,1147139968,7.28,14,0,4.96,7.93
2017-05-29,2159.43,2307.05,2107.17,2255.61,994625024,7,17.36,0,5.92,11.57
2017-05-30,2255.36,2301.96,2124.57,2175.47,1443970048,6.86,19.6,0,5.6,7.67
2017-05-31,2187.19,2311.08,2145.57,2286.41,1544829952,6.3,21,0,5.76,4.29
2017-06-01,2288.33,2448.39,2288.33,2407.88,1653180032,11.55,25.41,7.41,15,14
2017-06-02,2404.03,2488.55,2373.32,2488.55,1317030016,10.05,21.12,0,10.5,4.48
2017-06-03,2493.72,2581.91,2423.57,2515.35,1514950016,9.9,17.16,4.29,9.75,2.52
2017-06-04,2547.79,2585.89,2452.54,2511.81,1355120000,9.3,16.17,8.32,6.45,1.26
2017-06-05,2512.4,2686.81,2510.22,2686.81,1369309952,10.65,24.42,3.64,11.55,6.44
2017-06-06,2690.84,2999.91,2690.84,2863.2,2089609984,14.55,31.68,3.51,14.55,8.26
2017-06-07,2869.38,2869.38,2700.56,2732.16,1517709952,13.8,28.05,0,11.7,6.16
2017-06-08,2720.49,2815.3,2670.95,2805.62,1281170048,10.95,22.77,7.15,10.5,8.4
2017-06-09,2807.44,2901.71,2795.62,2823.81,1348950016,11.25,27.06,0,9,4.34
2017-06-10,2828.14,2950.99,2746.55,2947.71,2018889984,10.65,20.13,0,10.5,1.26
2017-06-11,2942.41,2996.6,2840.53,2958.11,1752400000,11.4,22.11,4.29,9.75,8.68
2017-06-12,2953.22,2997.26,2518.56,2659.63,2569530112,13.8,28.38,3.64,12.3,9.38
2017-06-13,2680.91,2789.04,2650.38,2717.02,1781200000,12.9,29.37,3.51,13.35,7.28
2017-06-14,2716.88,2786.83,2412.94,2506.37,1696560000,12.45,30.03,3.64,10.2,6.3
2017-06-15,2499.58,2534.71,2212.96,2464.58,2026259968,15,28.05,3.77,11.7,5.46
2017-06-16,2469.57,2539.92,2385.15,2518.56,1195190016,11.85,24.09,0,10.35,3.36
2017-06-17,2514.01,2685.19,2484.96,2655.88,1534509952,10.05,18.81,0,7.05,3.78
2017-06-18,2655.35,2662.1,2516.33,2548.29,1178659968,9.6,19.8,4.29,8.25,2.52
2017-06-19,2549.03,2662.85,2549.03,2589.6,1446840064,9.75,24.42,0,7.05,4.2
2017-06-20,2591.26,2763.45,2589.82,2721.79,1854189952,10.95,31.35,3.51,10.05,5.04
2017-06-21,2709.43,2772.01,2660.4,2689.1,1626579968,10.95,25.74,7.02,11.25,8.26
2017-06-22,2691.03,2723.74,2642.36,2705.41,1097939968,10.95,25.74,0,11.1,3.08
2017-06-23,2707.34,2765.17,2706.37,2744.91,961318976,10.35,28.71,0,7.95,3.22
2017-06-24,2738.52,2757.94,2583.19,2608.72,982750016,9.45,21.12,4.29,7.95,6.16
2017-06-25,2607.25,2682.26,2552.12,2589.41,1161100032,9.3,20.46,13,6.45,7.42
2017-06-26,2590.57,2615.25,2376.29,2478.45,1663280000,11.7,25.74,3.77,10.8,7.56
2017-06-27,2478.45,2552.45,2332.99,2552.45,1489789952,12.45,33,0,9.9,2.1
2017-06-28,2553.03,2603.98,2484.42,2574.79,1183869952,12.9,25.08,7.54,9.3,2.24
2017-06-29,2567.56,2588.83,2510.48,2539.32,949979008,10.8,29.37,0,7.35,5.46
2017-06-30,2539.24,2559.25,2478.43,2480.84,860273024,8.55,21.78,0,5.85,3.36
2017-07-01,2492.6,2515.27,2419.23,2434.55,779913984,7.92,20.44,12,5.04,3.6
2017-07-02,2436.4,2514.28,2394.84,2506.47,803747008,9,17.64,3.96,7.56,8.28
2017-07-03,2498.56,2595,2480.47,2564.06,964112000,8.52,25.2,3.48,7.8,5.28
2017-07-04,2561,2631.59,2559.35,2601.64,985516032,9.12,22.96,3.6,6.72,5.28
2017-07-05,2602.87,2622.65,2538.55,2601.99,941566016,8.88,26.32,3.48,6.96,4.2
2017-07-06,2608.1,2616.72,2581.69,2608.56,761956992,8.76,20.44,3.48,8.28,6.24
2017-07-07,2608.59,2916.14,2498.87,2518.66,917411968,8.4,22.96,3.6,6.84,2.16
2017-07-08,2520.27,2571.34,2492.31,2571.34,733329984,8.16,14.84,0,7.56,0
2017-07-09,2572.61,2635.49,2517.59,2518.44,527856000,8.88,15.4,0,5.4,2.4
2017-07-10,2525.25,2537.16,2321.13,2372.56,1111200000,9.84,24.36,3.36,5.88,3
2017-07-11,2385.89,2413.47,2296.81,2337.79,1329760000,10.68,27.16,6.84,9.6,8.16
2017-07-12,2332.77,2423.71,2275.14,2398.84,1117410048,10.08,25.76,0,9.96,3
2017-07-13,2402.7,2425.22,2340.83,2357.9,835769984,9.36,28,0,8.52,4.2
2017-07-14,2360.59,2363.25,2183.22,2233.34,882502976,9.24,24.08,3.48,6.6,9.48
2017-07-15,2230.12,2231.14,1990.41,1998.86,993608000,10.8,19.88,3.96,12,6
2017-07-16,1991.98,2058.77,1843.03,1929.82,1182870016,11.76,15.12,0,9.84,12
2017-07-17,1932.62,2230.49,1932.62,2228.41,1201760000,11.28,21.28,0,7.68,4.2
2017-07-18,2233.52,2387.61,2164.77,2318.88,1512450048,11.52,26.04,0,10.56,7.2
2017-07-19,2323.08,2397.17,2260.23,2273.43,1245100032,10.56,21.56,3.36,9.84,1.08
2017-07-20,2269.89,2900.7,2269.89,2817.6,2249260032,11.88,26.6,3.48,7.8,8.28
2017-07-21,2838.41,2838.41,2621.85,2667.76,1489449984,11.52,21,3.6,7.56,7.44
2017-07-22,2668.63,2862.42,2657.71,2810.12,1177129984,10.2,16.8,0,7.56,4.8
2017-07-23,2808.1,2832.18,2653.94,2730.4,1072840000,9.84,19.04,7.8,9.24,4.68
2017-07-24,2732.7,2777.26,2699.19,2754.86,866473984,9.48,26.6,3.36,10.56,3
2017-07-25,2757.5,2768.08,2480.96,2576.48,1460089984,10.8,20.44,3.36,8.52,3
2017-07-26,2577.77,2610.76,2450.8,2529.45,937404032,10.32,22.68,0,10.32,4.08
2017-07-27,2538.71,2693.32,2529.34,2671.78,789104000,9.72,27.72,0,6.36,4.08
2017-07-28,2679.73,2897.45,2679.73,2809.01,1380099968,11.16,25.48,0,8.4,9.6
2017-07-29,2807.02,2808.76,2692.8,2726.45,803745984,9.6,16.8,7.92,9.72,2.4
2017-07-30,2724.39,2758.53,2644.85,2757.18,705942976,8.76,20.16,0,5.88,3.48
2017-07-31,2763.24,2889.62,2720.61,2875.34,860574976,12,22.68,0,10.08,3
2017-08-01,2871.3,2921.35,2685.61,2718.26,1324669952,19,25.9,3.84,13.2,3.96
2017-08-02,2727.13,2762.53,2668.59,2710.67,1094950016,16.6,27.38,3.84,17.82,14.4
2017-08-03,2709.56,2813.31,2685.14,2804.73,804796992,11.4,24.05,4.08,11.22,9.36
2017-08-04,2806.93,2899.33,2743.72,2895.89,1002120000,10.8,22.2,4.32,9.9,5.58
2017-08-05,2897.63,3290.01,2874.83,3252.91,1945699968,14.4,18.87,24,9.24,16.02
2017-08-06,3257.61,3293.29,3155.6,3213.94,1105030016,11.2,18.5,4.8,12.54,8.1
2017-08-07,3212.78,3397.68,3180.89,3378.94,1482279936,13,26.64,7.92,12.1,10.62
2017-08-08,3370.22,3484.85,3345.83,3419.94,1752760064,14.2,27.38,11.76,11.44,9.18
2017-08-09,3420.4,3422.76,3247.67,3342.47,1468960000,12.4,27.01,4.08,12.98,6.66
2017-08-10,3341.84,3453.45,3319.47,3381.28,1515110016,11.2,26.27,12.24,11.88,8.28
2017-08-11,3373.82,3679.72,3372.12,3650.62,2021190016,12.6,27.75,8.4,9.02,7.2
2017-08-12,3650.63,3949.92,3613.7,3884.71,2219589888,14.4,22.94,0,11.88,15.66
2017-08-13,3880.04,4208.39,3857.8,4073.26,3159089920,17.6,24.42,23.52,22,17.46
2017-08-14,4066.1,4325.13,3989.16,4325.13,2463089920,20,29.97,12.48,15.62,18
2017-08-15,4326.99,4455.97,3906.18,4181.93,3258050048,19.6,28.12,4.08,18.7,15.12
2017-08-16,4200.34,4381.23,3994.42,4376.63,2272039936,16,32.93,8.16,13.2,10.8
2017-08-17,4384.44,4484.7,4243.71,4331.69,2553359872,16.6,32.93,4.08,14.74,14.94
2017-08-18,4324.34,4370.13,4015.4,4160.62,2941710080,16.6,31.08,4.08,15.84,11.34
2017-08-19,4137.75,4243.26,3970.55,4193.7,2975820032,15.8,22.94,0,17.82,14.04
2017-08-20,4189.31,4196.29,4069.88,4087.66,2109769984,14,22.2,9.12,15.4,12.24
2017-08-21,4090.48,4109.14,3988.6,4001.74,2800890112,13.6,27.75,0,14.96,7.92
2017-08-22,3998.35,4128.76,3674.58,4100.52,3764239872,15.6,37,4.08,11.22,12.06
2017-08-23,4089.01,4255.78,4078.41,4151.52,2369819904,14.2,33.3,0,12.76,6.84
2017-08-24,4137.6,4376.39,4130.26,4334.68,2037750016,14.4,32.93,0,16.06,10.98
2017-08-25,4332.82,4455.7,4307.35,4371.6,1727970048,15.2,30.71,4.32,16.06,10.08
2017-08-26,4372.06,4379.28,4269.52,4352.4,1511609984,12.6,20.35,9.36,12.76,9.54
2017-08-27,4345.1,4416.59,4317.29,4382.88,1537459968,11.6,24.05,13.68,9.68,7.74
2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330048,11.8,29.97,8.16,14.08,10.98
2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000,14.6,31.82,4.08,12.98,14.58
2017-08-30,4570.36,4626.52,4471.41,4565.3,1937849984,15.4,33.67,12.24,13.42,10.8
2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930048,16,31.45,0,14.3,9.36
2017-09-01,4701.76,4892.01,4678.53,4892.01,2599079936,13.86,31.5,15.4,15.81,16
2017-09-02,4901.42,4975.04,4469.24,4578.77,2722139904,13.44,32.34,8.8,17,9.6
2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190016,11.34,24.36,8.58,14.62,11.2
2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330048,13.86,36.12,11.44,14.79,12.64
2017-09-05,4228.29,4427.84,3998.11,4376.53,2697969920,14.91,33.18,10.56,15.3,13.28
2017-09-06,4376.59,4617.25,4376.59,4597.12,2172100096,12.6,33.6,3.52,13.09,5.28
2017-09-07,4589.14,4655.04,4491.33,4599.88,1844620032,11.34,33.6,7.26,13.26,5.44
2017-09-08,4605.16,4661,4075.18,4228.75,2700890112,12.39,32.34,3.74,10.2,7.04
2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230016,10.71,26.04,8.36,10.2,9.28
2017-09-10,4229.34,4245.44,3951.04,4122.94,1679090048,9.87,26.88,4.18,13.94,6.08
2017-09-11,4122.47,4261.67,4099.4,4161.27,1557330048,11.34,35.28,3.52,10.54,4
2017-09-12,4168.88,4344.65,4085.22,4130.81,1864530048,11.34,37.8,7.26,8.5,10.56
2017-09-13,4131.98,4131.98,3789.92,3882.59,2219409920,15.54,33.18,7.26,8.5,11.84
2017-09-14,3875.37,3920.6,3153.86,3154.95,2716310016,18.69,42,22,11.39,13.44
2017-09-15,3166.3,3733.45,2946.62,3637.52,4148069888,21,33.6,18.92,12.41,14.08
2017-09-16,3637.75,3808.84,3487.79,3625.04,1818400000,13.44,24.36,8.36,12.75,10.88
2017-09-17,3606.28,3664.81,3445.64,3582.88,1239149952,10.29,24.36,8.14,10.03,6.08
2017-09-18,3591.09,4079.23,3591.09,4065.2,1943209984,13.65,31.08,0,9.01,12
2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980032,12.18,32.76,7.26,11.22,6.56
2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830016,10.71,34.86,0,9.35,6.72
2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480064,10.5,36.96,3.74,7.82,8
2017-09-22,3628.02,3758.27,3553.53,3630.7,1194829952,10.5,31.92,11.44,11.22,5.6
2017-09-23,3629.92,3819.21,3594.58,3792.4,928113984,7.98,20.16,0,5.78,4.64
2017-09-24,3796.15,3796.15,3666.9,3682.84,768014976,8.19,20.16,4.18,5.78,6.08
2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210048,8.82,32.76,3.52,5.95,4
2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740032,8.82,36.12,10.78,6.46,6.56
2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000,9.45,36.96,3.52,5.78,2.72
2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000,9.24,37.8,0,7.14,5.44
2017-09-29,4171.62,4214.63,4039.29,4163.07,1367049984,9.03,28.14,3.74,7.82,2.72
2017-09-30,4166.11,4358.43,4160.86,4338.71,1207449984,8.19,23.52,0,7.65,3.2
2017-10-01,4341.05,4403.74,4269.81,4403.74,1208210048,8.14,20.16,0,9,6.46
2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730048,9.46,31.2,4.8,6.4,1.9
2017-10-03,4408.46,4432.47,4258.89,4317.48,1288019968,9.68,34.08,4.8,9.8,7.41
2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770048,9.68,36.48,9.36,6.4,5.51
2017-10-05,4229.88,4362.64,4164.05,4328.41,1161769984,8.8,33.6,0,6,3.8
2017-10-06,4324.46,4413.27,4320.53,4370.81,1069939968,8.8,32.16,0,8.2,5.7
2017-10-07,4369.35,4443.88,4321.05,4426.89,906928000,8.36,24,10.8,9.8,3.23
2017-10-08,4429.67,4624.14,4405.64,4610.48,1313869952,8.8,19.2,5.28,7.2,3.23
2017-10-09,4614.52,4878.71,4564.25,4772.02,1968739968,11,33.6,4.56,8.8,7.22
2017-10-10,4776.21,4922.17,4765.1,4781.99,1597139968,11.22,36.96,0,7.4,5.51
2017-10-11,4789.25,4873.73,4751.63,4826.48,1222279936,10.78,34.56,0,7.2,5.51
2017-10-12,4829.58,5446.91,4822,5446.91,2791610112,17.82,39.36,9.36,14.8,5.7
2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480064,22,38.4,24,20,12.54
2017-10-14,5643.53,5837.7,5591.64,5831.79,1669030016,15.4,28.8,5.52,13,7.41
2017-10-15,5835.96,5852.48,5478.61,5678.19,1976039936,14.08,27.84,21.36,16,10.64
2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070016,14.52,42.24,13.92,11.8,10.07
2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570048,13.2,45.12,0,11.4,8.17
2017-10-18,5603.82,5603.82,5151.44,5590.69,2399269888,13.64,43.2,4.56,11.2,5.51
2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540032,13.64,41.28,4.8,13.2,5.7
2017-10-20,5708.11,6060.11,5627.23,6011.45,2354429952,16.28,40.8,4.8,15.6,7.79
2017-10-21,5996.79,6194.88,5965.07,6031.6,2207099904,17.82,29.28,21.6,16.4,8.55
2017-10-22,6036.66,6076.26,5792.34,6008.42,2034630016,14.3,31.2,10.32,17,6.08
2017-10-23,6006,6075.59,5732.47,5930.32,2401840128,17.16,43.68,4.56,12.2,11.97
2017-10-24,5935.52,5935.52,5504.18,5526.64,2735699968,17.6,48,9.12,13.2,19
2017-10-25,5524.6,5754.33,5397.88,5750.8,1966989952,16.5,42.24,9.12,14.4,9.12
2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000,15.4,42.24,0,11.8,6.46
2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130048,12.98,38.4,4.8,10.8,7.6
2017-10-28,5787.82,5876.72,5689.19,5753.09,1403920000,10.78,26.88,0,6.8,3.23
2017-10-29,5754.44,6255.71,5724.58,6153.85,2859040000,12.98,26.4,10.32,10.2,7.22
2017-10-30,6114.85,6214.99,6040.85,6130.53,1772150016,14.96,40.8,9.12,13.6,8.93
2017-10-31,6132.02,6470.43,6103.33,6468.4,2311379968,18.04,39.84,0,17.8,5.51
2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320128,12.76,33,14.56,9.9,15.4
2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770240,17.16,39.6,24.44,14.85,14.52
2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860096,14.96,44.22,15.08,14.85,10.56
2017-11-04,7164.48,7492.86,7031.28,7379.95,2483800064,11.88,32.34,21.84,7.65,10.56
2017-11-05,7404.52,7617.48,7333.19,7407.41,2380410112,11.44,26.4,16.12,9,9.68
2017-11-06,7403.22,7445.77,7007.31,7022.76,3111899904,13.2,34.32,4.68,9,6.6
2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340096,12.32,42.24,9.36,7.65,8.8
2017-11-08,7141.38,7776.42,7114.02,7459.69,4602200064,13.2,40.92,9.36,9,7.48
2017-11-09,7446.83,7446.83,7101.52,7143.58,3226249984,11.88,35.64,4.68,9,8.8
2017-11-10,7173.73,7312,6436.87,6618.14,5208249856,14.96,34.98,15.08,9.9,10.56
2017-11-11,6618.61,6873.15,6204.22,6357.6,4908680192,13.64,26.4,5.2,12.6,11.44
2017-11-12,6295.45,6625.05,5519.01,5950.07,8957349888,17.6,31.68,0,13.5,11.88
2017-11-13,5938.25,6811.19,5844.29,6559.49,6263249920,15.4,36.96,28.08,10.35,6.6
2017-11-14,6561.48,6764.98,6461.75,6635.75,3197110016,11.88,34.98,18.72,8.55,4.84
2017-11-15,6634.76,7342.25,6634.76,7315.54,4200880128,12.32,38.28,18.72,8.1,6.6
2017-11-16,7323.24,7967.38,7176.58,7871.69,5123809792,12.76,38.28,9.36,9,10.56
2017-11-17,7853.57,8004.59,7561.09,7708.99,4651670016,14.96,34.98,19.76,10.35,7.04
2017-11-18,7697.21,7884.99,7463.44,7790.15,3667190016,11.44,26.4,10.92,9.9,2.2
2017-11-19,7766.03,8101.91,7694.1,8036.49,3149319936,11,22.44,10.92,7.2,12.76
2017-11-20,8039.07,8336.86,7949.36,8200.64,3488450048,14.08,37.62,18.72,10.8,7.48
2017-11-21,8205.74,8348.66,7762.71,8071.26,4277609984,14.52,48.18,14.04,11.7,11.88
2017-11-22,8077.95,8302.26,8075.47,8253.55,3633530112,12.76,41.58,14.04,8.1,12.76
2017-11-23,8232.38,8267.4,8038.77,8038.77,4225179904,11.88,38.28,14.56,9,3.96
2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610176,11,36.3,9.88,9.45,5.72
2017-11-25,8241.71,8790.92,8191.15,8790.92,4342060032,11.88,28.38,5.2,10.35,8.36
2017-11-26,8789.04,9522.93,8775.59,9330.55,5475579904,18.04,31.02,37.44,15.3,14.96
2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320192,23.32,48.18,18.2,22.05,14.96
2017-11-28,9823.43,10125.7,9736.3,10058.8,6348819968,26.84,54.12,23.4,26.55,25.52
2017-11-29,10077.4,11517.4,9601.03,9888.61,11568799744,44,66,52,45,44
2017-11-30,9906.79,10801,9202.05,10233.6,8310689792,36.52,61.38,52,29.7,29.48
2017-12-01,10198.6,11046.7,9694.65,10975.6,6783119872,38,58,34,35,34
2017-12-02,10978.3,11320.2,10905.1,11074.6,5138500096,30,52,5,28,21
2017-12-03,11082.7,11858.7,10862,11323.2,6608309760,29,45,16,30,30
2017-12-04,11315.4,11657.2,11081.8,11657.2,6132409856,35,61,23,36,33
2017-12-05,11685.7,12032,11604.6,11916.7,6895260160,35,62,51,35,29
2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300032,48,74,47,48,48
2017-12-07,14266.1,17899.699,14057.3,17899.699,17950699520,94,92,100,100,100
2017-12-08,17802.9,18353.4,14336.9,16569.4,21135998976,87,87,85,80,80
2017-12-09,16523.301,16783,13674.9,15178.2,13911300096,56,68,33,61,72
2017-12-10,15168.4,15850.6,13226.6,15455.4,13433299968,54,65,27,48,38
2017-12-11,15427.4,17513.9,15404.8,16936.801,12153900032,60,82,60,52,54
2017-12-12,16919.801,17781.801,16571.6,17415.4,14603799552,59,89,51,64,48
2017-12-13,17500,17653.1,16039.7,16408.199,12976900096,55,88,33,57,43
2017-12-14,16384.6,17085.801,16185.9,16564,13777399808,46,83,38,53,36
2017-12-15,16601.301,18154.1,16601.301,17706.9,14309999616,43,76,35,40,41
2017-12-16,17760.301,19716.699,17515.301,19497.4,12740599808,42,63,17,42,53
2017-12-17,19475.801,20089,18974.1,19140.801,13314599936,47,75,50,42,51
2017-12-18,19106.4,19371,18355.9,19114.199,14839499776,48,84,14,41,35
2017-12-19,19118.301,19177.801,17275.4,17776.699,16894499840,51,97,34,47,45
2017-12-20,17760.301,17934.699,16077.7,16624.6,22149699584,71,91,44,54,67
2017-12-21,16642.4,17567.699,15342.7,15802.9,16516599808,51,100,36,43,45
2017-12-22,15898,15943.4,11833,13831.8,22197999616,100,88,85,57,59
2017-12-23,13948.7,15603.2,13828.8,14699.2,13086000128,61,62,12,38,42
2017-12-24,14608.2,14626,12747.7,13925.8,11572299776,45,57,36,31,27
2017-12-25,13995.9,14593,13448.9,14026.6,10664699904,42,59,12,26,24
2017-12-26,14036.6,16461.199,14028.9,16099.8,13454300160,41,69,27,27,22
2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600128,38,63,25,25,25
2017-12-28,15864.1,15888.4,13937.3,14606.5,12336499712,37,67,15,25,14
2017-12-29,14695.8,15279,14307,14656.2,13025500160,33,64,11,27,21
2017-12-30,14681.9,14681.9,12350.1,12952.2,14452599808,33,52,45,24,20
2017-12-31,12897.7,14377.4,12755.6,14156.4,12136299520,28,42,0,21,30
2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000,24.75,38.72,28.38,22.55,19.32
2018-01-02,13625,15444.6,13163.6,14982.1,16846600192,29.7,61.6,24.42,34.44,29.82
2018-01-03,14978.2,15572.8,14844.5,15201,16871900160,30.25,73.04,23.1,36.08,32.76
2018-01-04,15270.7,15739.7,14522.2,15599.2,21783199744,29.7,70.4,0,41,32.76
2018-01-05,15477.2,17705.199,15202.8,17429.5,23840899072,27.5,68.64,23.76,32.39,24.36
2018-01-06,17462.1,17712.4,16764.6,17527,18314600448,25.85,59.84,8.58,28.7,18.06
2018-01-07,17527.301,17579.6,16087.7,16477.6,15866000384,25.3,59.84,17.16,31.98,23.52
2018-01-08,16476.199,16537.9,14208.2,15170.1,18413899776,28.6,72.16,11.22,33.21,27.72
2018-01-09,15123.7,15497.5,14424,14595.4,16659999744,26.4,79.2,15.18,30.75,23.94
2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800512,28.05,88,19.14,28.29,30.24
2018-01-11,14968.2,15018.8,13105.9,13405.8,16534099968,31.35,88,19.14,25.42,24.78
2018-01-12,13453.9,14229.9,13158.1,13980.6,12065699840,25.85,71.28,7.92,25.01,25.62
2018-01-13,13952.4,14659.5,13952.4,14360.2,12763599872,22,46.64,17.16,20.91,28.14
2018-01-14,14370.8,14511.8,13268,13772,11084099584,20.9,60.72,21.12,26.24,20.16
2018-01-15,13767.3,14445.5,13641.7,13819.8,12750799872,20.9,58.96,7.26,20.5,16.38
2018-01-16,13836.1,13843.1,10194.9,11490.5,18853799936,41.25,73.04,22.44,27.88,37.38
2018-01-17,11431.1,11678,9402.29,11188.6,18830600192,55,76.56,66,30.75,42
2018-01-18,11198.8,12107.3,10942.5,11474.9,15020399616,38.5,70.4,25.74,28.29,21.84
2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400128,28.05,60.72,19.8,21.73,11.34
2018-01-20,11656.2,13103,11656.2,12899.2,11801700352,22.55,50.16,12.54,19.27,17.64
2018-01-21,12889.2,12895.9,11288.2,11600.1,9935179776,21.45,51.92,12.54,15.58,11.34
2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400320,25.85,58.96,14.52,18.45,11.76
2018-01-23,10944.5,11377.6,10129.7,10868.4,9660609536,24.75,63.36,29.7,18.45,9.66
2018-01-24,10903.4,11501.4,10639.8,11359.4,9940989952,22.55,60.72,3.96,15.58,7.56
2018-01-25,11421.7,11785.7,11057.4,11259.4,8873169920,20.9,58.96,15.18,13.94,13.02
2018-01-26,11256,11656.7,10470.3,11171.4,9746199552,21.45,51.92,11.88,11.89,13.86
2018-01-27,11174.9,11614.9,10989.2,11440.7,7583269888,18.15,42.24,21.78,14.35,15.12
2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360064,17.05,40.48,3.96,15.99,17.22
2018-01-29,11755.5,11875.6,11179.2,11296.4,7107359744,18.15,59.84,15.18,11.48,15.12
2018-01-30,11306.8,11307.2,10036.2,10106.3,8637859840,19.8,51.92,25.74,9.84,14.28
2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160192,21.45,57.2,22.44,10.66,9.66
2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400448,22.62,63,16.2,11.34,18.92
2018-02-02,9142.28,9142.28,7796.49,8830.75,12726899712,33.15,55.44,27.9,14.58,22
2018-02-03,8852.12,9430.75,8251.63,9174.91,7263790080,20.67,40.95,11.25,8.82,12.54
2018-02-04,9175.7,9334.87,8031.22,8277.01,7073549824,17.55,44.73,18.45,9.9,10.12
2018-02-05,8270.54,8364.84,6756.68,6955.27,9285289984,29.64,52.92,16.2,18,14.3
2018-02-06,7051.75,7850.7,6048.26,7754,13999800320,39,56.07,45,14.76,22
2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000,25.35,59.22,13.05,11.7,17.6
2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750464,21.06,58.59,3.15,7.2,6.6
2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820224,17.94,49.14,6.75,8.1,16.28
2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960256,14.43,37.17,11.25,7.2,10.34
2018-02-11,8616.13,8616.13,7931.1,8129.97,6122189824,13.26,37.17,0,8.64,8.8
2018-02-12,8141.43,8985.92,8141.43,8926.57,6256439808,14.82,52.29,9.9,8.28,5.72
2018-02-13,8926.72,8958.47,8455.41,8598.31,5696719872,13.26,54.18,9.9,7.02,7.92
2018-02-14,8599.92,9518.54,8599.92,9494.63,7909819904,14.04,47.88,9.9,9.18,6.82
2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540288,14.82,59.22,19.8,9,10.12
2018-02-16,10135.7,10324.1,9824.82,10233.9,7296159744,12.87,54.18,6.75,7.2,7.04
2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880384,12.87,42.84,11.25,6.66,7.7
2018-02-18,11123.4,11349.8,10326,10551.8,8744009728,12.48,40.95,3.6,6.3,10.12
2018-02-19,10552.6,11273.8,10513.2,11225.3,7652089856,12.48,49.77,9.9,7.92,14.74
2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540288,13.65,57.33,6.3,6.66,7.7
2018-02-21,11372.2,11418.5,10479.1,10690.4,9405339648,13.65,56.7,3.15,7.38,7.7
